seconds,tamb,rh,ws,wd
60,9.17,61.15,3.348,154.6
60,9.15,61.04,3.299,141.5
60,9.08,61.12,3.02,167.1
60,9.17,61.13,3.174,150.4
60,9.07,60.73,3.775,152.5
60,9.11,60.99,3.433,154.5
60,9.12,60.52,3.717,168.2
60,9.22,60.6,3.37,151.3
60,9.12,60.88,3.146,172.7
60,9.2,60.44,3.768,126.9
60,9.12,60.6,2.942,173
60,9.12,60.67,3.128,152
60,9.21,60.45,3.252,154.4
60,9.17,60.49,3.401,178.1
60,9.35,60.55,2.991,157.8
60,9.2,60.41,3.247,156
60,9.3,60.57,3.245,156.5
60,9.31,60.63,3.082,162.9
60,9.26,60.95,2.95,141.6
60,9.25,60.4,3.072,131.9
60,9.25,61.09,3.079,170.3
60,9.29,60.31,3.267,183.8
60,9.3,59.89,3.765,163.9
60,9.4,60.08,3.621,155.7
60,9.39,60.23,2.767,154.1
60,9.31,60.46,2.95,168.1
60,9.35,60.27,3.33,154.9
60,9.42,60.16,3.363,159.5
60,9.44,59.67,3.521,174.1
60,9.34,59.7,3.548,176
60,9.42,60.21,2.811,148.8
60,9.35,60.64,3.373,162.1
60,9.52,60.79,3.543,151.7
60,9.45,59.98,3.744,166.2
60,9.53,60.02,2.899,138.4
60,9.44,60.6,3.477,165.2
60,9.53,60.24,3.415,161.4
60,9.44,60.21,3.809,142.8
60,9.43,60.24,3.258,173
60,9.53,59.98,3.567,174
60,9.38,60.2,3.437,136.7
60,9.34,60.57,2.907,175.1
60,9.44,60.38,3.121,184.8
60,9.32,60.15,3.123,167.6
60,9.3,60.18,3.105,178
60,9.35,60.61,2.955,164.5
60,9.22,60.57,3.811,165.5
60,9.32,60.73,2.8,166.5
60,9.32,61.17,2.564,167.9
60,9.22,60.69,3.059,197.5
60,9.31,60.8,3.063,168
60,9.39,60.53,3.311,176
60,9.26,60.2,3.105,174.2
60,9.35,60.57,2.922,153.4
60,9.44,60.68,3.345,156.2
60,9.25,60.92,3.562,165.4
60,9.33,60.8,3.319,170
60,9.37,60.53,3.781,161.7
60,9.37,60.03,3.5,167.5
60,9.48,60.46,3.373,138.4
60,9.48,60.84,3.327,162.1
60,9.43,59.96,3.67,164.5
60,9.57,59.93,3.489,163.5
60,9.48,59.5,3.678,133.3
60,9.56,60.3,3.365,154.5
60,9.48,60.25,2.824,152.3
60,9.48,60.4,3.892,160.7
60,9.52,59.76,3.876,156.7
60,9.53,59.73,3.535,165.7
60,9.53,59.76,3.02,153.3
60,9.53,60.61,3.267,156.1
60,9.65,60.48,3.636,161.8
60,9.7,60.08,3.306,160.5
60,9.66,59.93,3.378,161.3
60,9.66,59.86,3.468,158
60,9.75,60.25,3.579,157.4
60,9.66,59.99,3.593,164.9
60,9.66,59.8,3.461,157.2
60,9.67,59.74,3.641,160.6
60,9.62,59.8,3.842,168.9
60,9.62,60.19,3.94,154.2
60,9.66,59.76,3.453,180.1
60,9.66,59.67,3.319,159.8
60,9.66,60.28,3.763,154.2
60,9.75,60.06,3.871,148.2
60,9.66,60.25,3.665,160.6
60,9.66,59.79,3.419,171.2
60,9.75,60.15,3.515,134.1
60,9.76,60.18,3.308,155.7
60,9.71,60.08,3.213,148.1
60,9.71,60.02,3.262,157.6
60,9.71,59.72,3.36,166
60,9.81,59.82,3.567,138
60,9.72,59.72,3.211,159.5
60,9.75,60.52,3.206,147.9
60,9.82,60.05,3.355,150.9
60,9.72,59.79,3.276,164.3
