seconds,tamb,rh,ws,wd
60,-1.951,98.9,1.829,287.8
60,-2.075,98.8,2.092,275.4
60,-2.169,98.7,2.274,259.1
60,-2.425,98.5,2.149,256.1
60,-2.301,98.7,1.583,262.8
60,-2.485,98.6,1.707,281.3
60,-2.296,98.7,1.566,258.5
60,-2.155,98.8,1.82,248.5
60,-2.345,98.7,1.918,244.2
60,-2.486,98.6,1.687,254.1
60,-2.378,98.6,1.692,251.6
60,-2.427,98.6,2.127,251.3
60,-2.351,98.7,2.123,248.5
60,-2.433,98.6,2.017,243.9
60,-2.425,98.6,2.086,232.3
60,-2.438,98.6,1.798,248.8
60,-2.314,98.7,1.638,231.9
60,-2.198,98.7,1.738,239.3
60,-2.253,98.8,1.512,248.8
60,-2.294,98.6,1.602,250.6
60,-2.171,98.7,1.491,257.1
60,-2.032,98.8,1.54,236.3
60,-2.107,98.7,1.467,238.7
60,-1.845,98.8,1.125,233.1
60,-1.832,98.8,1.245,229.6
60,-1.769,98.8,1.204,261.5
60,-1.785,98.7,0.939,253.9
60,-1.586,98.9,1.142,253.4
60,-1.517,98.8,1.299,242.5
60,-1.436,98.8,1.261,259.3
60,-1.24,98.9,1.253,259.9
60,-1.25,98.8,1.225,246.4
60,-1.243,98.8,1.336,267.3
60,-1.156,98.8,1.756,260.8
60,-1.068,98.8,1.499,252.7
60,-1.052,98.7,1.426,274.7
60,-1.068,98.7,1.209,286.6
60,-0.873,98.8,1.326,303.5
60,-1.053,98.6,1.668,306.6
60,-1.19,98.5,1.673,313.6
60,-1.217,98.5,1.496,311.6
60,-1.23,98.5,1.426,332.6
60,-1.22,98.6,1.212,322
60,-1.368,98.3,1.481,315
60,-1.57,98.2,1.757,313.3
60,-1.6,98.2,1.793,299
60,-1.654,98.3,1.704,301.3
60,-1.693,98.2,1.934,298.7
60,-1.612,98.3,1.674,302.8
60,-1.826,98.2,1.516,313.5
60,-1.928,98.1,1.79,314.8
60,-1.885,98.2,1.642,307.7
60,-2.12,98,1.501,304.2
60,-2.167,98.1,1.627,316.9
60,-2.154,98.1,1.981,299.4
60,-2.176,98.1,1.916,309.9
60,-2.137,98.2,1.71,300.8
60,-2.206,98.2,1.646,307.4
60,-2.172,98.2,1.477,290.2
60,-2.132,98.2,1.277,278.2
60,-2.117,98.3,1.236,273
60,-1.993,98.5,1.303,257.8
60,-1.95,98.4,1.029,238
60,-1.879,98.4,1.176,270.2
60,-1.979,98.4,1.207,242.9
60,-1.792,98.4,0.995,264.8
60,-1.97,98.3,0.931,252.4
60,-1.981,98.3,0.5,264.8
60,-1.876,98.4,0.947,267.6
60,-1.796,98.5,1.057,251.6
60,-1.611,98.5,1.171,272.1
60,-1.785,98.4,1.264,257.5
60,-1.799,98.4,1.254,270.3
60,-1.603,98.5,1.228,297
60,-1.651,98.5,1.241,312
60,-1.753,98.4,0.681,293.7
60,-1.659,98.4,0.804,308.2
60,-1.619,98.5,0.766,281.9
60,-1.612,98.5,0.859,297.7
60,-1.521,98.4,0.433,253.9
60,-1.527,98.5,0.549,259.1
60,-1.56,98.4,0.294,285
60,-1.33,98.6,0.807,297
60,-1.47,98.6,1.065,269.7
60,-1.465,98.4,0.952,251.6
60,-1.203,98.7,1.132,236.8
60,-1.295,98.5,0.83,243.3
60,-1.34,98.5,0.728,275.3
60,-1.326,98.5,0.764,282
60,-1.171,98.5,0.962,284.7
60,-1.055,98.6,1.297,313.5
60,-1.066,98.6,1.014,306.8
60,-1.144,98.4,0.83,305.7
60,-1.154,98.5,0.758,310.3
60,-1.013,98.5,1.305,293.9
60,-1.197,98.4,2.277,318.6
60,-1.423,98.1,2.499,314.5
60,-1.751,97.9,2.39,321
60,-1.967,97.8,2.321,322.2
60,-2.025,97.9,2.458,324
60,-2.238,97.7,2.409,314.5
60,-2.254,97.9,2.349,299.9
60,-2.16,98,2.406,304.2
60,-2.252,98,2.06,305.5
60,-2.19,98,2.435,287.6
60,-2.336,98,2.499,312.6
60,-2.17,98.2,2.744,288.7
60,-2.333,98,2.388,292.2
60,-2.34,98.1,2.494,282
60,-2.392,98.1,2.512,272.7
60,-2.248,98.1,2.355,306.5
60,-2.241,98.3,2.597,301.3
60,-2.429,98.1,2.3,296.2
60,-2.349,98.2,2.7,289.3
60,-2.526,98,2.667,282.9
60,-2.562,98.1,2.455,297.5
60,-2.563,98.1,2.713,287.2
60,-2.346,98.3,2.556,296.6
60,-2.512,98.2,2.589,286.7
60,-2.35,98.3,2.295,314.5
60,-2.245,98.4,2.182,267.7
60,-2.18,98.4,2.234,276.5
60,-2.378,98.2,2.156,289.5
60,-2.381,98.4,1.986,283.8
60,-2.259,98.4,1.86,297.6
60,-2.287,98.3,2.184,285.4
60,-2.302,98.3,2.197,298.4
60,-2.422,98.2,2.141,279.5
60,-2.484,98.2,2.278,277.3
